Start (s),End (s),Scientific name,Common name,Confidence,File
430.5,433.5,Melospiza melodia,Song Sparrow,0.4403,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
433.5,436.5,Poecile atricapillus,Black-capped Chickadee,0.1729,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
436.5,439.5,Troglodytes aedon,House Wren,0.3298,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
439.5,442.5,Dumetella carolinensis,Gray Catbird,0.1688,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
441.0,444.0,Melospiza melodia,Song Sparrow,0.1432,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
442.5,445.5,Melospiza melodia,Song Sparrow,0.1529,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
451.5,454.5,Melospiza melodia,Song Sparrow,0.1530,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
453.0,456.0,Melospiza melodia,Song Sparrow,0.1347,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
463.5,466.5,Vireo olivaceus,Red-eyed Vireo,0.1042,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
466.5,469.5,Melospiza melodia,Song Sparrow,0.1139,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
468.0,471.0,Melospiza melodia,Song Sparrow,0.2037,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
472.5,475.5,Dumetella carolinensis,Gray Catbird,0.2669,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
472.5,475.5,Vireo olivaceus,Red-eyed Vireo,0.1252,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
474.0,477.0,Dumetella carolinensis,Gray Catbird,0.2553,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
480.0,483.0,Melospiza melodia,Song Sparrow,0.1038,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
483.0,486.0,Vireo olivaceus,Red-eyed Vireo,0.1513,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
484.5,487.5,Troglodytes aedon,House Wren,0.2400,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
484.5,487.5,Poecile atricapillus,Black-capped Chickadee,0.1006,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
486.0,489.0,Vireo olivaceus,Red-eyed Vireo,0.3198,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
487.5,490.5,Vireo olivaceus,Red-eyed Vireo,0.1067,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
489.0,492.0,Geothlypis trichas,Common Yellowthroat,0.1112,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
493.5,496.5,Vireo olivaceus,Red-eyed Vireo,0.1649,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
496.5,499.5,Troglodytes aedon,House Wren,0.2665,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
499.5,502.5,Vireo olivaceus,Red-eyed Vireo,0.2913,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
502.5,505.5,Melospiza melodia,Song Sparrow,0.1187,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
508.5,511.5,Melospiza melodia,Song Sparrow,0.2061,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
510.0,513.0,Melospiza melodia,Song Sparrow,0.1913,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
516.0,519.0,Vireo olivaceus,Red-eyed Vireo,0.1423,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
517.5,520.5,Vireo olivaceus,Red-eyed Vireo,0.3287,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
519.0,522.0,Vireo olivaceus,Red-eyed Vireo,0.3159,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
520.5,523.5,Vireo olivaceus,Red-eyed Vireo,0.1694,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
522.0,525.0,Vireo olivaceus,Red-eyed Vireo,0.3955,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
523.5,526.5,Vireo olivaceus,Red-eyed Vireo,0.2330,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
525.0,528.0,Vireo olivaceus,Red-eyed Vireo,0.1793,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
528.0,531.0,Melospiza melodia,Song Sparrow,0.1677,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
531.0,534.0,Vireo olivaceus,Red-eyed Vireo,0.1324,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
538.5,541.5,Melospiza melodia,Song Sparrow,0.3310,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
540.0,543.0,Melospiza melodia,Song Sparrow,0.3727,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
543.0,546.0,Baeolophus bicolor,Tufted Titmouse,0.1695,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
544.5,547.5,Cyanocitta cristata,Blue Jay,0.1511,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
547.5,550.5,Dumetella carolinensis,Gray Catbird,0.1737,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
547.5,550.5,Vireo olivaceus,Red-eyed Vireo,0.1568,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
549.0,552.0,Dumetella carolinensis,Gray Catbird,0.2801,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
549.0,552.0,Vireo olivaceus,Red-eyed Vireo,0.2700,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
550.5,553.5,Dumetella carolinensis,Gray Catbird,0.3798,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
550.5,553.5,Vireo olivaceus,Red-eyed Vireo,0.1140,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
550.5,553.5,Melospiza melodia,Song Sparrow,0.1043,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
552.0,555.0,Vireo olivaceus,Red-eyed Vireo,0.2983,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
553.5,556.5,Vireo olivaceus,Red-eyed Vireo,0.2019,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
556.5,559.5,Vireo olivaceus,Red-eyed Vireo,0.1433,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
558.0,561.0,Vireo olivaceus,Red-eyed Vireo,0.4230,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
558.0,561.0,Dumetella carolinensis,Gray Catbird,0.2206,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
559.5,562.5,Vireo olivaceus,Red-eyed Vireo,0.5754,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
559.5,562.5,Poecile atricapillus,Black-capped Chickadee,0.3111,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
561.0,564.0,Poecile atricapillus,Black-capped Chickadee,0.2937,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
561.0,564.0,Vireo olivaceus,Red-eyed Vireo,0.1685,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
562.5,565.5,Vireo olivaceus,Red-eyed Vireo,0.4746,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
564.0,567.0,Poecile atricapillus,Black-capped Chickadee,0.1123,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
567.0,570.0,Agelaius phoeniceus,Red-winged Blackbird,0.1301,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
571.5,574.5,Dumetella carolinensis,Gray Catbird,0.1268,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
571.5,574.5,Agelaius phoeniceus,Red-winged Blackbird,0.1032,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
573.0,576.0,Vireo olivaceus,Red-eyed Vireo,0.2286,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
573.0,576.0,Poecile atricapillus,Black-capped Chickadee,0.1467,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
574.5,577.5,Vireo olivaceus,Red-eyed Vireo,0.1784,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
574.5,577.5,Poecile atricapillus,Black-capped Chickadee,0.1515,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
582.0,585.0,Poecile atricapillus,Black-capped Chickadee,0.2258,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
585.0,588.0,Dryobates pubescens,Downy Woodpecker,0.1523,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
585.0,588.0,Agelaius phoeniceus,Red-winged Blackbird,0.1325,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
586.5,589.5,Poecile atricapillus,Black-capped Chickadee,0.1206,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
588.0,591.0,Agelaius phoeniceus,Red-winged Blackbird,0.1394,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
591.0,594.0,Agelaius phoeniceus,Red-winged Blackbird,0.2114,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
592.5,595.5,Agelaius phoeniceus,Red-winged Blackbird,0.3586,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
594.0,597.0,Agelaius phoeniceus,Red-winged Blackbird,0.3199,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
595.5,598.5,Poecile atricapillus,Black-capped Chickadee,0.1993,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
597.0,600.0,Poecile atricapillus,Black-capped Chickadee,0.1923,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
597.0,600.0,Dumetella carolinensis,Gray Catbird,0.1649,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
598.5,601.5,Poecile atricapillus,Black-capped Chickadee,0.1571,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
603.0,606.0,Poecile atricapillus,Black-capped Chickadee,0.1441,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
604.5,607.5,Poecile atricapillus,Black-capped Chickadee,0.2326,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
606.0,609.0,Agelaius phoeniceus,Red-winged Blackbird,0.2123,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
607.5,610.5,Poecile atricapillus,Black-capped Chickadee,0.1621,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
609.0,612.0,Poecile atricapillus,Black-capped Chickadee,0.1681,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
609.0,612.0,Troglodytes hiemalis,Winter Wren,0.1276,/Users/lillianwang/Downloads/Original Wave Files/20250611-080717_SSW03.WAV
