Start (s),End (s),Scientific name,Common name,Confidence,File
187.5,190.5,Vireo olivaceus,Red-eyed Vireo,0.0530,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
189.0,192.0,Melospiza melodia,Song Sparrow,0.0890,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
190.5,193.5,Melospiza melodia,Song Sparrow,0.5524,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
192.0,195.0,Melospiza melodia,Song Sparrow,0.7722,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
193.5,196.5,Melospiza melodia,Song Sparrow,0.2023,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
195.0,198.0,Contopus virens,Eastern Wood-Pewee,0.1024,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
195.0,198.0,Sphyrapicus varius,Yellow-bellied Sapsucker,0.0639,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
198.0,201.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.0551,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
199.5,202.5,Melospiza melodia,Song Sparrow,0.1413,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
201.0,204.0,Melospiza melodia,Song Sparrow,0.6475,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
201.0,204.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.0509,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
202.5,205.5,Melospiza melodia,Song Sparrow,0.5779,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
204.0,207.0,Melospiza melodia,Song Sparrow,0.0981,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
210.0,213.0,Melospiza melodia,Song Sparrow,0.6994,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
210.0,213.0,Cyanocitta cristata,Blue Jay,0.0616,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
211.5,214.5,Melospiza melodia,Song Sparrow,0.8506,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
213.0,216.0,Melospiza melodia,Song Sparrow,0.7782,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
214.5,217.5,Melospiza melodia,Song Sparrow,0.1021,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
216.0,219.0,Setophaga caerulescens,Black-throated Blue Warbler,0.0502,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
217.5,220.5,Dryobates pubescens,Downy Woodpecker,0.0624,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
219.0,222.0,Melospiza melodia,Song Sparrow,0.8232,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
220.5,223.5,Melospiza melodia,Song Sparrow,0.8403,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
222.0,225.0,Melospiza melodia,Song Sparrow,0.5350,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
223.5,226.5,Contopus virens,Eastern Wood-Pewee,0.0840,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
225.0,228.0,Contopus virens,Eastern Wood-Pewee,0.0755,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
226.5,229.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.0773,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
226.5,229.5,Seiurus aurocapilla,Ovenbird,0.0722,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
228.0,231.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.0982,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
229.5,232.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.0646,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
231.0,234.0,Melospiza melodia,Song Sparrow,0.1553,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
232.5,235.5,Melospiza melodia,Song Sparrow,0.9285,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
234.0,237.0,Melospiza melodia,Song Sparrow,0.5553,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
237.0,240.0,Geothlypis trichas,Common Yellowthroat,0.0516,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
238.5,241.5,Geothlypis trichas,Common Yellowthroat,0.1484,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
238.5,241.5,Dumetella carolinensis,Gray Catbird,0.0530,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
240.0,243.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.0764,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
243.0,246.0,Vireo olivaceus,Red-eyed Vireo,0.0523,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
244.5,247.5,Piranga olivacea,Scarlet Tanager,0.1725,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
246.0,249.0,Piranga olivacea,Scarlet Tanager,0.0757,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
247.5,250.5,Melospiza melodia,Song Sparrow,0.8107,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
249.0,252.0,Melospiza melodia,Song Sparrow,0.7699,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
250.5,253.5,Melospiza melodia,Song Sparrow,0.2216,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
253.5,256.5,Sitta canadensis,Red-breasted Nuthatch,0.0551,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
256.5,259.5,Zonotrichia albicollis,White-throated Sparrow,0.1611,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
256.5,259.5,Tyrannus tyrannus,Eastern Kingbird,0.0918,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
256.5,259.5,Corvus brachyrhynchos,American Crow,0.0558,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
258.0,261.0,Melospiza melodia,Song Sparrow,0.1542,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
258.0,261.0,Corvus brachyrhynchos,American Crow,0.0652,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
259.5,262.5,Melospiza melodia,Song Sparrow,0.5895,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
261.0,264.0,Melospiza melodia,Song Sparrow,0.0994,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
265.5,268.5,Chaetura pelagica,Chimney Swift,0.0616,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
268.5,271.5,Setophaga caerulescens,Black-throated Blue Warbler,0.0882,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
268.5,271.5,Setophaga fusca,Blackburnian Warbler,0.0504,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
270.0,273.0,Melospiza melodia,Song Sparrow,0.2245,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
270.0,273.0,Pipilo erythrophthalmus,Eastern Towhee,0.0529,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
271.5,274.5,Melospiza melodia,Song Sparrow,0.6281,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
273.0,276.0,Melospiza melodia,Song Sparrow,0.1868,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
274.5,277.5,Setophaga fusca,Blackburnian Warbler,0.0820,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
276.0,279.0,Sphyrapicus varius,Yellow-bellied Sapsucker,0.0600,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
276.0,279.0,Meleagris gallopavo,Wild Turkey,0.0556,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
277.5,280.5,Meleagris gallopavo,Wild Turkey,0.2702,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
277.5,280.5,Seiurus aurocapilla,Ovenbird,0.1974,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
277.5,280.5,Sphyrapicus varius,Yellow-bellied Sapsucker,0.1766,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
280.5,283.5,Melospiza melodia,Song Sparrow,0.1142,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
282.0,285.0,Melospiza melodia,Song Sparrow,0.4035,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
283.5,286.5,Melospiza melodia,Song Sparrow,0.1167,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
285.0,288.0,Contopus virens,Eastern Wood-Pewee,0.1429,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
285.0,288.0,Setophaga citrina,Hooded Warbler,0.0608,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
286.5,289.5,Vireo olivaceus,Red-eyed Vireo,0.1032,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
288.0,291.0,Vireo olivaceus,Red-eyed Vireo,0.0606,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
291.0,294.0,Ardea herodias,Great Blue Heron,0.0556,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
292.5,295.5,Melospiza melodia,Song Sparrow,0.5257,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
294.0,297.0,Melospiza melodia,Song Sparrow,0.6405,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
295.5,298.5,Ardea herodias,Great Blue Heron,0.0956,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
297.0,300.0,Ardea herodias,Great Blue Heron,0.0973,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
300.0,303.0,Melospiza melodia,Song Sparrow,0.0857,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
301.5,304.5,Melospiza melodia,Song Sparrow,0.4491,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
303.0,306.0,Melospiza melodia,Song Sparrow,0.7635,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
303.0,306.0,Empidonax traillii,Willow Flycatcher,0.0536,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
306.0,309.0,Haliaeetus leucocephalus,Bald Eagle,0.1184,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
307.5,310.5,Meleagris gallopavo,Wild Turkey,0.1468,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
310.5,313.5,Meleagris gallopavo,Wild Turkey,0.0540,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
310.5,313.5,Coccyzus erythropthalmus,Black-billed Cuckoo,0.0516,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
312.0,315.0,Ardea herodias,Great Blue Heron,0.3493,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
312.0,315.0,Geothlypis trichas,Common Yellowthroat,0.1821,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
312.0,315.0,Meleagris gallopavo,Wild Turkey,0.0596,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
313.5,316.5,Melospiza melodia,Song Sparrow,0.4710,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
313.5,316.5,Pipilo erythrophthalmus,Eastern Towhee,0.1507,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
313.5,316.5,Geothlypis trichas,Common Yellowthroat,0.0550,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
315.0,318.0,Melospiza melodia,Song Sparrow,0.7097,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
316.5,319.5,Melospiza melodia,Song Sparrow,0.3519,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
319.5,322.5,Meleagris gallopavo,Wild Turkey,0.1564,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
321.0,324.0,Meleagris gallopavo,Wild Turkey,0.0667,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
321.0,324.0,Geothlypis trichas,Common Yellowthroat,0.0663,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
322.5,325.5,Geothlypis trichas,Common Yellowthroat,0.0617,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
324.0,327.0,Dryocopus pileatus,Pileated Woodpecker,0.1104,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
325.5,328.5,Melospiza melodia,Song Sparrow,0.4102,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
327.0,330.0,Melospiza melodia,Song Sparrow,0.8224,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
328.5,331.5,Melospiza melodia,Song Sparrow,0.8130,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
330.0,333.0,Melospiza melodia,Song Sparrow,0.2568,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
331.5,334.5,Geothlypis trichas,Common Yellowthroat,0.0815,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
331.5,334.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.0542,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
333.0,336.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.1008,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
333.0,336.0,Coccyzus erythropthalmus,Black-billed Cuckoo,0.0663,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
333.0,336.0,Geothlypis trichas,Common Yellowthroat,0.0565,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
334.5,337.5,Coccyzus erythropthalmus,Black-billed Cuckoo,0.0686,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
334.5,337.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.0600,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
342.0,345.0,Geothlypis trichas,Common Yellowthroat,0.0881,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
343.5,346.5,Melospiza melodia,Song Sparrow,0.3035,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
345.0,348.0,Melospiza melodia,Song Sparrow,0.4608,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
346.5,349.5,Melospiza melodia,Song Sparrow,0.1734,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
348.0,351.0,Meleagris gallopavo,Wild Turkey,0.0656,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
352.5,355.5,Geothlypis trichas,Common Yellowthroat,0.1025,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
355.5,358.5,Melospiza melodia,Song Sparrow,0.4667,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
355.5,358.5,Pipilo erythrophthalmus,Eastern Towhee,0.0708,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
357.0,360.0,Melospiza melodia,Song Sparrow,0.6376,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
358.5,361.5,Melospiza melodia,Song Sparrow,0.5076,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
360.0,363.0,Agelaius phoeniceus,Red-winged Blackbird,0.1985,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
360.0,363.0,Dumetella carolinensis,Gray Catbird,0.1297,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
360.0,363.0,Geothlypis trichas,Common Yellowthroat,0.1223,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
360.0,363.0,Melospiza melodia,Song Sparrow,0.0971,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
361.5,364.5,Geothlypis trichas,Common Yellowthroat,0.1801,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
361.5,364.5,Agelaius phoeniceus,Red-winged Blackbird,0.0933,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
361.5,364.5,Dumetella carolinensis,Gray Catbird,0.0656,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
363.0,366.0,Geothlypis trichas,Common Yellowthroat,0.2799,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
363.0,366.0,Melospiza melodia,Song Sparrow,0.0722,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
363.0,366.0,Dumetella carolinensis,Gray Catbird,0.0603,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
363.0,366.0,Agelaius phoeniceus,Red-winged Blackbird,0.0518,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
364.5,367.5,Geothlypis trichas,Common Yellowthroat,0.0760,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
366.0,369.0,Agelaius phoeniceus,Red-winged Blackbird,0.3069,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
366.0,369.0,Melospiza melodia,Song Sparrow,0.0919,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
366.0,369.0,Quiscalus quiscula,Common Grackle,0.0749,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
369.0,372.0,Sphyrapicus varius,Yellow-bellied Sapsucker,0.0891,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
369.0,372.0,Vireo olivaceus,Red-eyed Vireo,0.0563,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
370.5,373.5,Contopus virens,Eastern Wood-Pewee,0.2888,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
370.5,373.5,Sayornis phoebe,Eastern Phoebe,0.0708,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
372.0,375.0,Contopus virens,Eastern Wood-Pewee,0.2621,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
373.5,376.5,Geothlypis trichas,Common Yellowthroat,0.1066,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
376.5,379.5,Contopus virens,Eastern Wood-Pewee,0.0927,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
378.0,381.0,Contopus virens,Eastern Wood-Pewee,0.1800,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
381.0,384.0,Geothlypis trichas,Common Yellowthroat,0.1320,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
382.5,385.5,Geothlypis trichas,Common Yellowthroat,0.0778,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
382.5,385.5,Coccyzus erythropthalmus,Black-billed Cuckoo,0.0702,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
384.0,387.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.0504,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
385.5,388.5,Meleagris gallopavo,Wild Turkey,0.1957,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
387.0,390.0,Contopus virens,Eastern Wood-Pewee,0.1134,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
388.5,391.5,Contopus virens,Eastern Wood-Pewee,0.1181,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
391.5,394.5,Ardea herodias,Great Blue Heron,0.0892,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
391.5,394.5,Geothlypis trichas,Common Yellowthroat,0.0581,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
391.5,394.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.0512,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
393.0,396.0,Geothlypis trichas,Common Yellowthroat,0.1015,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
394.5,397.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.0554,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
397.5,400.5,Contopus virens,Eastern Wood-Pewee,0.0717,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
399.0,402.0,Contopus virens,Eastern Wood-Pewee,0.2640,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
399.0,402.0,Ardea herodias,Great Blue Heron,0.0760,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
400.5,403.5,Ardea herodias,Great Blue Heron,0.1148,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
400.5,403.5,Meleagris gallopavo,Wild Turkey,0.1138,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
400.5,403.5,Larus argentatus,Herring Gull,0.0940,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
402.0,405.0,Geothlypis trichas,Common Yellowthroat,0.1048,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
402.0,405.0,Ardea herodias,Great Blue Heron,0.0761,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
402.0,405.0,Vermivora cyanoptera,Blue-winged Warbler,0.0504,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
403.5,406.5,Geothlypis trichas,Common Yellowthroat,0.1000,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
405.0,408.0,Geothlypis trichas,Common Yellowthroat,0.0549,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
406.5,409.5,Contopus virens,Eastern Wood-Pewee,0.1504,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
408.0,411.0,Contopus virens,Eastern Wood-Pewee,0.0944,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
409.5,412.5,Vireo olivaceus,Red-eyed Vireo,0.0559,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
411.0,414.0,Setophaga pinus,Pine Warbler,0.0511,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
412.5,415.5,Geothlypis trichas,Common Yellowthroat,0.1093,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
414.0,417.0,Geothlypis trichas,Common Yellowthroat,0.0963,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
415.5,418.5,Geothlypis trichas,Common Yellowthroat,0.0674,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
417.0,420.0,Contopus virens,Eastern Wood-Pewee,0.1041,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
417.0,420.0,Setophaga citrina,Hooded Warbler,0.0911,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
418.5,421.5,Contopus virens,Eastern Wood-Pewee,0.2729,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
418.5,421.5,Piranga olivacea,Scarlet Tanager,0.0525,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
420.0,423.0,Geothlypis trichas,Common Yellowthroat,0.0508,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
421.5,424.5,Meleagris gallopavo,Wild Turkey,0.0976,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
421.5,424.5,Setophaga citrina,Hooded Warbler,0.0821,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
421.5,424.5,Sphyrapicus varius,Yellow-bellied Sapsucker,0.0609,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
423.0,426.0,Geothlypis trichas,Common Yellowthroat,0.1404,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
424.5,427.5,Geothlypis trichas,Common Yellowthroat,0.0765,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
424.5,427.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.0560,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
426.0,429.0,Geothlypis trichas,Common Yellowthroat,0.0850,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
426.0,429.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.0508,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
427.5,430.5,Buteo lineatus,Red-shouldered Hawk,0.0771,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
429.0,432.0,Zonotrichia albicollis,White-throated Sparrow,0.2045,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
429.0,432.0,Empidonax virescens,Acadian Flycatcher,0.0619,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
430.5,433.5,Melospiza melodia,Song Sparrow,0.3348,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
432.0,435.0,Melospiza melodia,Song Sparrow,0.6994,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
433.5,436.5,Melospiza melodia,Song Sparrow,0.1230,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
435.0,438.0,Melanerpes carolinus,Red-bellied Woodpecker,0.4202,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
435.0,438.0,Geothlypis trichas,Common Yellowthroat,0.0642,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
435.0,438.0,Ardea herodias,Great Blue Heron,0.0528,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
436.5,439.5,Melanerpes carolinus,Red-bellied Woodpecker,0.4431,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
438.0,441.0,Meleagris gallopavo,Wild Turkey,0.2341,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
439.5,442.5,Vireo olivaceus,Red-eyed Vireo,0.1041,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
444.0,447.0,Geothlypis trichas,Common Yellowthroat,0.0804,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
445.5,448.5,Geothlypis trichas,Common Yellowthroat,0.0872,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
445.5,448.5,Dumetella carolinensis,Gray Catbird,0.0528,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
447.0,450.0,Melospiza melodia,Song Sparrow,0.0717,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
448.5,451.5,Melospiza melodia,Song Sparrow,0.5924,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
450.0,453.0,Melospiza melodia,Song Sparrow,0.0859,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
450.0,453.0,Meleagris gallopavo,Wild Turkey,0.0605,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
450.0,453.0,Ardea herodias,Great Blue Heron,0.0592,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
453.0,456.0,Geothlypis trichas,Common Yellowthroat,0.2124,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
454.5,457.5,Geothlypis trichas,Common Yellowthroat,0.2513,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
456.0,459.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.0586,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
459.0,462.0,Melospiza melodia,Song Sparrow,0.0735,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
460.5,463.5,Melospiza melodia,Song Sparrow,0.3420,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
462.0,465.0,Melospiza melodia,Song Sparrow,0.2126,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
463.5,466.5,Geothlypis trichas,Common Yellowthroat,0.3350,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
463.5,466.5,Ardea herodias,Great Blue Heron,0.0758,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
465.0,468.0,Geothlypis trichas,Common Yellowthroat,0.3032,/Users/lillianwang/Downloads/Tetrahedral/recordings/1.WAV
